AnEar,Date,milk_production
9943,2023-07-26,94.9
9943,2023-07-27,95.4
9943,2023-07-28,94.5
9943,2023-07-29,91.8
9943,2023-07-30,88.3
9943,2023-07-31,98.0
9943,2023-08-01,90.0
9943,2023-08-02,93.7
9943,2023-08-03,99.5
9943,2023-08-04,102.0
9943,2023-08-05,96.3
9943,2023-08-06,101.0
9943,2023-08-07,80.8
9943,2023-08-08,92.2
9943,2023-08-09,96.0
9943,2023-08-10,92.1
9943,2023-08-11,100.0
9943,2023-08-12,92.3
9943,2023-08-13,100.0
9943,2023-08-14,91.5
9943,2023-08-15,97.4
9943,2023-08-16,96.4
9943,2023-08-17,104.0
9943,2023-08-18,96.8
9943,2023-08-19,93.6
9943,2023-08-20,98.8
9943,2023-08-21,88.0
9943,2023-08-22,100.0
9943,2023-08-23,86.3
9943,2023-08-24,68.4
9943,2023-08-25,66.7
9943,2023-08-26,74.3
9943,2023-08-27,73.1
9943,2023-08-28,83.7
9943,2023-08-29,86.6
9943,2023-08-30,87.0
9943,2023-08-31,94.2
9943,2023-09-01,92.9
9943,2023-09-02,94.6
9943,2023-09-03,99.1
9943,2023-09-04,93.8
9943,2023-09-05,91.4
9943,2023-09-06,90.9
9943,2023-09-07,83.0
9943,2023-09-08,98.8
9943,2023-09-09,88.7
9943,2023-09-10,90.8
9943,2023-09-11,92.1
9943,2023-09-12,93.7
9943,2023-09-13,87.1
9943,2023-09-14,98.9
9943,2023-09-15,95.7
9943,2023-09-16,88.3
9943,2023-09-17,90.0
9943,2023-09-18,94.7
9943,2023-09-19,98.7
9943,2023-09-20,88.4
9943,2023-09-21,89.1
9943,2023-09-22,88.5
9943,2023-09-23,88.9
9943,2023-09-24,92.7
9943,2023-09-25,82.8
9943,2023-09-26,80.3
9943,2023-09-27,62.0
9943,2023-09-28,66.5
9943,2023-09-29,76.7
9943,2023-09-30,81.1
9943,2023-10-01,78.7
9943,2023-10-02,83.8
9943,2023-10-03,73.7
9943,2023-10-04,85.1
9943,2023-10-05,73.3
9943,2023-10-06,85.5
9943,2023-10-07,77.9
9943,2023-10-08,81.9
9943,2023-10-09,77.5
9943,2023-10-10,82.4
9943,2023-10-11,80.4
9943,2023-10-12,86.3
9943,2023-10-13,90.9
9943,2023-10-14,88.6
9943,2023-10-15,79.0
9943,2023-10-16,87.8
9943,2023-10-17,86.3
9943,2023-10-18,79.5
9943,2023-10-19,79.9
9943,2023-10-20,80.6
9943,2023-10-21,81.5
9943,2023-10-22,81.0
9943,2023-10-23,80.2
9943,2023-10-24,81.7
9943,2023-10-25,80.3
9943,2023-10-26,80.3
9943,2023-10-27,76.3
9943,2023-10-28,71.1
9943,2023-10-29,80.8
9943,2023-10-30,81.7
9943,2023-10-31,78.2
9943,2023-11-01,77.3
9943,2023-11-02,74.1
9943,2023-11-03,77.1
9943,2023-11-04,78.4
9944,2023-04-07,9.2
9944,2023-04-08,42.1
9944,2023-04-09,60.9
9944,2023-04-10,61.8
9944,2023-04-11,92.1
9944,2023-04-12,89.1
9944,2023-04-13,93.6
9944,2023-04-14,94.0
9944,2023-04-15,91.2
9944,2023-04-16,108.0
9944,2023-04-17,95.3
9944,2023-04-18,99.6
9944,2023-04-19,106.0
9944,2023-04-20,96.5
9944,2023-04-21,104.0
9944,2023-04-22,104.0
9944,2023-04-23,110.0
9944,2023-04-24,101.0
9944,2023-04-25,107.0
9944,2023-04-26,113.0
9944,2023-04-27,111.0
9944,2023-04-28,57.4
9944,2023-04-29,111.0
9944,2023-04-30,106.0
9944,2023-05-01,108.0
9944,2023-05-02,119.0
9944,2023-05-03,115.0
9944,2023-05-04,110.0
9944,2023-05-05,118.0
9944,2023-05-06,121.0
9944,2023-05-07,114.0
9944,2023-05-08,116.0
9944,2023-05-09,125.0
9944,2023-05-10,126.0
9944,2023-05-11,117.0
9944,2023-05-12,121.0
9944,2023-05-13,114.0
9944,2023-05-14,118.0
9944,2023-05-15,117.0
9944,2023-05-16,121.0
9944,2023-05-17,119.0
9944,2023-05-18,121.0
9944,2023-05-19,120.0
9944,2023-05-20,120.0
9944,2023-05-21,114.0
9944,2023-05-22,123.0
9944,2023-05-23,115.0
9944,2023-05-24,127.0
9944,2023-05-25,129.0
9944,2023-05-26,120.0
9944,2023-05-27,119.0
9944,2023-05-28,124.0
9944,2023-05-29,124.0
9944,2023-05-30,120.0
9944,2023-05-31,116.0
9944,2023-06-01,127.0
9944,2023-06-02,127.0
9944,2023-06-03,126.0
9944,2023-06-04,131.0
9944,2023-06-05,124.0
9944,2023-06-06,95.1
9944,2023-06-07,104.0
9944,2023-06-08,117.0
9944,2023-06-09,116.0
9944,2023-06-10,121.0
9944,2023-06-11,119.0
9944,2023-06-12,119.0
9944,2023-06-13,121.0
9944,2023-06-14,121.0
9944,2023-06-15,126.0
9944,2023-06-16,126.0
9944,2023-06-17,126.0
9944,2023-06-18,113.0
9944,2023-06-19,109.0
9944,2023-06-20,124.0
9944,2023-06-21,116.0
9944,2023-06-22,127.0
9944,2023-06-23,118.0
9944,2023-06-24,120.0
9944,2023-06-25,114.0
9944,2023-06-26,115.0
9944,2023-06-27,104.0
9944,2023-06-28,115.0
9944,2023-06-29,121.0
9944,2023-06-30,123.0
9944,2023-07-01,105.0
9944,2023-07-02,123.0
9944,2023-07-03,123.0
9944,2023-07-04,119.0
9944,2023-07-05,120.0
9944,2023-07-06,114.0
9944,2023-07-07,121.0
9944,2023-07-08,112.0
9944,2023-07-09,116.0
9944,2023-07-10,119.0
9944,2023-07-11,120.0
9944,2023-07-12,120.0
9944,2023-07-13,122.0
9944,2023-07-14,115.0
9944,2023-07-15,125.0
9944,2023-07-16,111.0
9944,2023-07-17,114.0
9944,2023-07-18,108.0
9944,2023-07-19,119.0
9944,2023-07-20,120.0
9944,2023-07-21,117.0
9944,2023-07-22,117.0
9944,2023-07-23,119.0
9944,2023-07-24,121.0
9944,2023-07-25,123.0
9944,2023-07-26,122.0
9944,2023-07-27,119.0
9944,2023-07-28,120.0
9944,2023-07-29,116.0
9944,2023-07-30,122.0
9944,2023-07-31,114.0
9944,2023-08-01,104.0
9944,2023-08-02,115.0
9944,2023-08-03,122.0
9944,2023-08-04,122.0
9944,2023-08-05,118.0
9944,2023-08-06,117.0
9944,2023-08-07,130.0
9944,2023-08-08,120.0
9944,2023-08-09,121.0
9944,2023-08-10,117.0
9944,2023-08-11,123.0
9944,2023-08-12,125.0
9944,2023-08-13,124.0
9944,2023-08-14,120.0
9944,2023-08-15,122.0
9944,2023-08-16,121.0
9944,2023-08-17,127.0
9944,2023-08-18,123.0
9944,2023-08-19,118.0
9944,2023-08-20,129.0
9944,2023-08-21,126.0
9944,2023-08-22,128.0
9944,2023-08-23,117.0
9944,2023-08-24,104.0
9944,2023-08-25,97.8
9944,2023-08-26,91.8
9944,2023-08-27,99.6
9944,2023-08-28,109.0
9944,2023-08-29,117.0
9944,2023-08-30,113.0
9944,2023-08-31,117.0
9944,2023-09-01,121.0
9944,2023-09-02,110.0
9944,2023-09-03,114.0
9944,2023-09-04,103.0
9944,2023-09-05,99.4
9944,2023-09-06,115.0
9944,2023-09-07,113.0
9944,2023-09-08,116.0
9944,2023-09-09,110.0
9944,2023-09-10,114.0
9944,2023-09-11,109.0
9944,2023-09-12,115.0
9944,2023-09-13,111.0
9944,2023-09-14,117.0
9944,2023-09-15,118.0
9944,2023-09-16,123.0
9944,2023-09-17,117.0
9944,2023-09-18,122.0
9944,2023-09-19,117.0
9944,2023-09-20,114.0
9944,2023-09-21,113.0
9944,2023-09-22,112.0
9944,2023-09-23,114.0
9944,2023-09-24,106.0
9944,2023-09-25,109.0
9944,2023-09-26,105.0
9944,2023-09-27,115.0
9944,2023-09-28,112.0
9944,2023-09-29,108.0
9944,2023-09-30,103.0
9944,2023-10-01,100.0
9944,2023-10-02,109.0
9944,2023-10-03,102.0
9944,2023-10-04,107.0
9944,2023-10-05,107.0
9944,2023-10-06,107.0
9944,2023-10-07,108.0
9944,2023-10-08,113.0
9944,2023-10-09,105.0
9944,2023-10-10,105.0
9944,2023-10-11,116.0
9944,2023-10-12,111.0
9944,2023-10-13,112.0
9944,2023-10-14,108.0
9944,2023-10-15,115.0
9944,2023-10-16,116.0
9944,2023-10-17,98.2
9944,2023-10-18,103.0
9944,2023-10-19,115.0
9944,2023-10-20,107.0
9944,2023-10-21,113.0
9944,2023-10-22,111.0
9944,2023-10-23,115.0
9944,2023-10-24,110.0
9944,2023-10-25,107.0
9944,2023-10-26,101.0
9944,2023-10-27,102.0
9944,2023-10-28,95.0
9944,2023-10-29,102.0
9944,2023-10-30,94.5
9944,2023-10-31,92.3
9944,2023-11-01,97.6
9944,2023-11-02,89.4
9944,2023-11-03,108.0
9944,2023-11-04,102.0
9944,2023-11-05,98.5
9944,2023-11-06,91.3
9944,2023-11-07,93.2
9944,2023-11-08,99.8
9944,2023-11-09,97.9
9944,2023-11-10,98.5
9944,2023-11-11,85.9
9944,2023-11-12,90.4
9944,2023-11-13,84.2
9944,2023-11-14,92.4
9944,2023-11-15,97.0
9944,2023-11-16,97.8
9944,2023-11-17,93.0
9944,2023-11-18,98.5
9944,2023-11-19,100.0
9944,2023-11-20,89.6
9944,2023-11-21,114.0
9944,2023-11-22,77.2
9944,2023-11-23,89.3
9944,2023-11-24,107.0
9944,2023-11-25,83.2
9944,2023-11-26,104.0
9944,2023-11-27,110.0
9944,2023-11-28,76.1
9944,2023-11-29,97.5
9944,2023-11-30,112.0
9944,2023-12-01,85.7
9944,2023-12-02,97.0
9944,2023-12-03,96.0
9944,2023-12-04,98.4
9944,2023-12-05,79.2
9944,2023-12-06,111.0
9944,2023-12-07,82.7
9944,2023-12-08,89.4
9944,2023-12-09,95.7
9944,2023-12-10,81.9
9944,2023-12-11,83.6
9944,2023-12-12,90.2
9944,2023-12-13,82.0
9944,2023-12-14,87.3
9944,2023-12-15,92.2
9944,2023-12-16,85.4
9944,2023-12-17,88.7
9944,2023-12-18,87.3
9944,2023-12-19,80.0
9944,2023-12-20,84.2
9944,2023-12-21,72.6
9944,2023-12-22,80.0
9944,2023-12-23,86.4
9944,2023-12-24,78.4
9944,2023-12-25,80.9
9944,2023-12-26,83.0
9944,2023-12-27,76.3
9944,2023-12-28,83.8
9944,2023-12-29,87.4
9944,2023-12-30,75.8
9944,2023-12-31,78.3
9944,2024-01-01,84.1
9944,2024-01-02,82.5
9944,2024-01-03,77.6
9944,2024-01-04,78.3
9944,2024-01-05,74.7
9944,2024-01-06,78.5
9944,2024-01-07,83.0
9944,2024-01-08,67.9
9944,2024-01-09,84.0
9944,2024-01-10,81.6
9944,2024-01-11,77.7
9944,2024-01-12,80.2
9944,2024-01-13,83.4
9944,2024-01-14,78.1
9944,2024-01-15,81.2
9944,2024-01-16,71.0
9944,2024-01-17,80.8
9944,2024-01-18,76.9
9944,2024-01-19,71.8
9944,2024-01-20,70.7
9944,2024-01-21,72.2
9944,2024-01-22,74.0
9944,2024-01-23,78.9
9944,2024-01-24,76.7
9944,2024-01-25,71.5
9944,2024-01-26,81.6
9944,2024-01-27,65.6
9944,2024-01-28,69.9
9944,2024-01-29,69.9
9944,2024-01-30,67.7
9944,2024-01-31,70.4
9944,2024-02-01,62.7
9944,2024-02-02,62.3
9944,2024-02-03,65.1
9944,2024-02-04,69.6
9944,2024-02-05,62.2
9946,2023-01-13,30.2
9946,2023-01-14,40.6
9946,2023-01-15,33.7
9946,2023-01-16,51.8
9946,2023-01-17,56.3
9946,2023-01-18,53.8
9946,2023-01-19,74.4
9946,2023-01-20,76.0
9946,2023-01-21,76.9
9946,2023-01-22,78.2
9946,2023-01-23,80.5
9946,2023-01-24,79.0
9946,2023-01-25,85.9
9946,2023-01-26,76.1
9946,2023-01-27,92.8
9946,2023-01-28,82.9
9946,2023-01-29,86.0
9946,2023-01-30,89.1
9946,2023-01-31,90.5
9946,2023-02-01,89.1
9946,2023-02-02,102.0
9946,2023-02-03,90.8
9946,2023-02-04,99.4
9946,2023-02-05,91.7
9946,2023-02-06,90.9
9946,2023-02-07,92.6
9946,2023-02-08,93.8
9946,2023-02-09,94.0
9946,2023-02-10,102.0
9946,2023-02-11,105.0
9946,2023-02-12,102.0
9946,2023-02-13,93.3
9946,2023-02-14,107.0
9946,2023-02-15,104.0
9946,2023-02-16,95.9
9946,2023-02-17,108.0
9946,2023-02-18,107.0
9946,2023-02-19,101.0
9946,2023-02-20,101.0
9946,2023-02-21,112.0
9946,2023-02-22,107.0
9946,2023-02-23,106.0
9946,2023-02-24,106.0
9946,2023-02-25,111.0
9946,2023-02-26,110.0
9946,2023-02-27,108.0
9946,2023-02-28,111.0
9946,2023-03-01,114.0
9946,2023-03-02,110.0
9946,2023-03-03,100.0
9946,2023-03-04,109.0
9946,2023-03-05,58.2
9946,2023-03-06,113.0
9946,2023-03-07,120.0
9946,2023-03-08,116.0
9946,2023-03-09,105.0
9946,2023-03-10,109.0
9946,2023-03-11,106.0
9946,2023-03-12,108.0
9946,2023-03-13,115.0
9946,2023-03-14,117.0
9946,2023-03-15,123.0
9946,2023-03-16,105.0
9946,2023-03-17,114.0
9946,2023-03-18,112.0
9946,2023-03-19,103.0
9946,2023-03-20,111.0
9946,2023-03-21,107.0
9946,2023-03-22,111.0
9946,2023-03-23,107.0
9946,2023-03-24,113.0
9946,2023-03-25,111.0
9946,2023-03-26,113.0
9946,2023-03-27,106.0
9946,2023-03-28,122.0
9946,2023-03-29,118.0
9946,2023-03-30,116.0
9946,2023-03-31,115.0
9946,2023-04-01,110.0
9946,2023-04-02,115.0
9946,2023-04-03,115.0
9946,2023-04-04,112.0
9946,2023-04-05,115.0
9946,2023-04-06,114.0
9946,2023-04-07,113.0
9946,2023-04-08,111.0
9946,2023-04-09,114.0
9946,2023-04-10,111.0
9946,2023-04-11,114.0
9946,2023-04-12,112.0
9946,2023-04-13,112.0
9946,2023-04-14,115.0
9946,2023-04-15,105.0
9946,2023-04-16,112.0
9946,2023-04-17,112.0
9946,2023-04-18,113.0
9946,2023-04-19,113.0
9946,2023-04-20,111.0
9946,2023-04-21,120.0
9946,2023-04-22,116.0
9946,2023-04-23,114.0
9946,2023-04-24,111.0
9946,2023-04-25,117.0
9946,2023-04-26,109.0
9946,2023-04-27,114.0
9946,2023-04-28,107.0
9946,2023-04-29,111.0
9946,2023-04-30,110.0
9946,2023-05-01,104.0
9946,2023-05-02,107.0
9946,2023-05-03,111.0
9946,2023-05-04,108.0
9946,2023-05-05,102.0
9946,2023-05-06,103.0
9946,2023-05-07,109.0
9946,2023-05-08,106.0
9946,2023-05-09,103.0
9946,2023-05-10,105.0
9946,2023-05-11,98.2
9946,2023-05-12,106.0
9946,2023-05-13,110.0
9946,2023-05-14,110.0
9946,2023-05-15,112.0
9946,2023-05-16,106.0
9946,2023-05-17,113.0
9946,2023-05-18,104.0
9946,2023-05-19,104.0
9946,2023-05-20,106.0
9946,2023-05-21,108.0
9946,2023-05-22,108.0
9946,2023-05-23,102.0
9946,2023-05-24,104.0
9946,2023-05-25,103.0
9946,2023-05-26,102.0
9946,2023-05-27,101.0
9946,2023-05-28,103.0
9946,2023-05-29,102.0
9946,2023-05-30,103.0
9946,2023-05-31,105.0
9946,2023-06-01,98.1
9946,2023-06-02,104.0
9946,2023-06-03,99.1
9946,2023-06-04,100.0
9946,2023-06-05,99.0
9946,2023-06-06,97.2
9946,2023-06-07,112.0
9946,2023-06-08,97.6
9946,2023-06-09,104.0
9946,2023-06-10,104.0
9946,2023-06-11,101.0
9946,2023-06-12,101.0
9946,2023-06-13,90.7
9946,2023-06-14,103.0
9946,2023-06-15,95.9
9946,2023-06-16,103.0
9946,2023-06-17,101.0
9946,2023-06-18,103.0
9946,2023-06-19,105.0
9946,2023-06-20,108.0
9946,2023-06-21,101.0
9946,2023-06-22,102.0
9946,2023-06-23,105.0
9946,2023-06-24,102.0
9946,2023-06-25,102.0
9946,2023-06-26,107.0
9946,2023-06-27,105.0
9946,2023-06-28,104.0
9946,2023-06-29,58.8
9946,2023-06-30,96.2
9946,2023-07-01,110.0
9946,2023-07-02,103.0
9946,2023-07-03,96.6
9946,2023-07-04,95.7
9946,2023-07-05,98.4
9946,2023-07-06,104.0
9946,2023-07-07,101.0
9946,2023-07-08,89.6
9946,2023-07-09,98.0
9946,2023-07-10,96.7
9946,2023-07-11,96.5
9946,2023-07-12,107.0
9946,2023-07-13,95.1
9946,2023-07-14,96.7
9946,2023-07-15,101.0
9946,2023-07-16,105.0
9946,2023-07-17,96.3
9946,2023-07-18,96.4
9946,2023-07-19,99.5
9946,2023-07-20,70.9
9946,2023-07-21,86.0
9946,2023-07-22,88.1
9946,2023-07-23,90.3
9946,2023-07-24,89.3
9946,2023-07-25,90.9
9946,2023-07-26,87.6
9946,2023-07-27,88.4
9946,2023-07-28,87.0
9946,2023-07-29,90.3
9946,2023-07-30,98.4
9946,2023-07-31,97.8
9946,2023-08-01,95.5
9946,2023-08-02,93.2
9946,2023-08-03,98.2
9946,2023-08-04,97.3
9946,2023-08-05,92.1
9946,2023-08-06,93.4
9946,2023-08-07,90.4
9946,2023-08-08,93.1
9946,2023-08-09,92.2
9946,2023-08-10,96.2
9946,2023-08-11,93.7
9946,2023-08-12,103.0
9946,2023-08-13,91.8
9946,2023-08-14,95.8
9946,2023-08-15,94.4
9946,2023-08-16,93.5
9946,2023-08-17,94.2
9946,2023-08-18,98.8
9946,2023-08-19,92.7
9946,2023-08-20,99.5
9946,2023-08-21,91.4
9946,2023-08-22,91.1
9946,2023-08-23,83.2
9946,2023-08-24,80.4
9946,2023-08-25,75.2
9946,2023-08-26,81.2
9946,2023-08-27,81.6
9946,2023-08-28,87.5
9946,2023-08-29,92.4
9946,2023-08-30,89.2
9946,2023-08-31,90.8
9946,2023-09-01,97.1
9946,2023-09-02,91.8
9946,2023-09-03,86.0
9946,2023-09-04,85.0
9946,2023-09-05,87.6
9946,2023-09-06,81.2
9946,2023-09-07,82.6
9946,2023-09-08,87.5
9946,2023-09-09,80.7
9946,2023-09-10,86.0
9946,2023-09-11,87.3
9946,2023-09-12,84.6
9946,2023-09-13,89.8
9946,2023-09-14,86.2
9946,2023-09-15,80.7
9946,2023-09-16,78.7
9946,2023-09-17,84.1
9946,2023-09-18,83.1
9946,2023-09-19,64.3
9946,2023-09-20,65.9
9946,2023-09-21,69.7
9946,2023-09-22,78.8
9946,2023-09-23,83.4
9946,2023-09-24,73.9
9946,2023-09-25,64.5
9946,2023-09-26,40.5
9946,2023-09-27,39.2
9946,2023-09-28,52.0
9946,2023-09-29,51.4
9946,2023-09-30,54.8
9946,2023-10-01,65.3
9946,2023-10-02,71.3
9946,2023-10-03,70.9
9946,2023-10-04,78.9
9946,2023-10-05,81.4
9946,2023-10-06,76.8
9946,2023-10-07,77.8
9946,2023-10-08,73.8
9946,2023-10-09,79.0
9946,2023-10-10,73.3
9946,2023-10-11,74.3
9946,2023-10-12,82.8
9946,2023-10-13,83.0
9946,2023-10-14,77.9
9946,2023-10-15,73.9
9946,2023-10-16,76.9
9946,2023-10-17,78.0
9946,2023-10-18,78.1
9946,2023-10-19,70.4
9946,2023-10-20,71.4
9946,2023-10-21,76.6
9946,2023-10-22,72.1
9946,2023-10-23,70.8
9946,2023-10-24,78.9
9946,2023-10-25,72.8
9946,2023-10-26,72.1
9946,2023-10-27,76.0
9946,2023-10-28,72.4
9946,2023-10-29,72.3
9946,2023-10-30,71.0
9946,2023-10-31,74.2
9946,2023-11-01,75.7
9946,2023-11-02,70.4
9946,2023-11-03,71.9
9946,2023-11-04,76.2
9946,2023-11-05,75.5
9946,2023-11-06,70.6
9946,2023-11-07,71.4
9946,2023-11-08,73.2
9946,2023-11-09,66.1
9946,2023-11-10,74.1
9946,2023-11-11,73.3
9946,2023-11-12,67.4
9946,2023-11-13,30.4
9951,2023-03-22,15.5
9951,2023-03-23,43.4
9951,2023-03-24,59.2
9951,2023-03-25,56.0
9951,2023-03-26,79.9
9951,2023-03-27,87.1
9951,2023-03-28,98.9
9951,2023-03-29,99.2
9951,2023-03-30,103.0
9951,2023-03-31,115.0
9951,2023-04-01,111.0
9951,2023-04-02,93.3
9951,2023-04-03,103.0
9951,2023-04-04,112.0
9951,2023-04-05,112.0
9951,2023-04-06,112.0
9951,2023-04-07,120.0
9951,2023-04-08,117.0
9951,2023-04-09,122.0
9951,2023-04-10,117.0
9951,2023-04-11,111.0
9951,2023-04-12,105.0
9951,2023-04-13,127.0
9951,2023-04-14,123.0
9951,2023-04-15,122.0
9951,2023-04-16,126.0
9951,2023-04-17,133.0
9951,2023-04-18,124.0
9951,2023-04-19,115.0
9951,2023-04-20,135.0
9951,2023-04-21,130.0
9951,2023-04-22,119.0
9951,2023-04-23,137.0
9951,2023-04-24,124.0
9951,2023-04-25,130.0
9951,2023-04-26,125.0
9951,2023-04-27,115.0
9951,2023-04-28,121.0
9951,2023-04-29,129.0
9951,2023-04-30,132.0
9951,2023-05-01,135.0
9951,2023-05-02,132.0
9951,2023-05-03,135.0
9951,2023-05-04,119.0
9951,2023-05-05,119.0
9951,2023-05-06,132.0
9951,2023-05-07,141.0
9951,2023-05-08,133.0
9951,2023-05-09,134.0
9951,2023-05-10,136.0
9951,2023-05-11,129.0
9951,2023-05-12,128.0
9951,2023-05-13,130.0
9951,2023-05-14,132.0
9951,2023-05-15,141.0
9951,2023-05-16,124.0
9951,2023-05-17,122.0
9951,2023-05-18,120.0
9951,2023-05-19,131.0
9951,2023-05-20,133.0
9951,2023-05-21,120.0
9951,2023-05-22,131.0
9951,2023-05-23,119.0
9951,2023-05-24,126.0
9951,2023-05-25,132.0
9951,2023-05-26,134.0
9951,2023-05-27,133.0
9951,2023-05-28,131.0
9951,2023-05-29,129.0
9951,2023-05-30,126.0
9951,2023-05-31,125.0
9951,2023-06-01,123.0
9951,2023-06-02,125.0
9951,2023-06-03,120.0
9951,2023-06-04,125.0
9951,2023-06-05,128.0
9951,2023-06-06,124.0
9951,2023-06-07,123.0
9951,2023-06-08,123.0
9951,2023-06-09,125.0
9951,2023-06-10,130.0
9951,2023-06-11,131.0
9951,2023-06-12,125.0
9951,2023-06-13,134.0
9951,2023-06-14,121.0
9951,2023-06-15,130.0
9951,2023-06-16,122.0
9951,2023-06-17,127.0
9951,2023-06-18,124.0
9951,2023-06-19,113.0
9951,2023-06-20,119.0
9951,2023-06-21,112.0
9951,2023-06-22,114.0
9951,2023-06-23,115.0
9951,2023-06-24,131.0
9951,2023-06-25,119.0
9951,2023-06-26,112.0
9951,2023-06-27,123.0
9951,2023-06-28,121.0
9951,2023-06-29,122.0
9951,2023-06-30,123.0
9951,2023-07-01,116.0
9951,2023-07-02,123.0
9951,2023-07-03,117.0
9951,2023-07-04,112.0
9951,2023-07-05,116.0
9951,2023-07-06,125.0
9951,2023-07-07,109.0
9951,2023-07-08,111.0
9951,2023-07-09,117.0
9951,2023-07-10,117.0
9951,2023-07-11,119.0
9951,2023-07-12,123.0
9951,2023-07-13,117.0
9951,2023-07-14,122.0
9951,2023-07-15,119.0
9951,2023-07-16,119.0
9951,2023-07-17,119.0
9951,2023-07-18,94.9
9951,2023-07-19,119.0
9951,2023-07-20,74.8
9951,2023-07-21,65.9
9951,2023-07-22,73.9
9951,2023-07-23,79.2
9951,2023-07-24,106.0
9951,2023-07-25,111.0
9951,2023-07-26,124.0
9951,2023-07-27,120.0
9951,2023-07-28,111.0
9951,2023-07-29,117.0
9951,2023-07-30,110.0
9951,2023-07-31,103.0
9951,2023-08-01,109.0
9951,2023-08-02,111.0
9951,2023-08-03,108.0
9951,2023-08-04,109.0
9951,2023-08-05,112.0
9951,2023-08-06,109.0
9951,2023-08-07,108.0
9951,2023-08-08,168.0
9951,2023-08-09,104.0
9951,2023-08-10,104.0
9951,2023-08-11,100.0
9951,2023-08-12,111.0
9951,2023-08-13,115.0
9951,2023-08-14,106.0
9951,2023-08-15,118.0
9951,2023-08-16,116.0
9951,2023-08-17,113.0
9951,2023-08-18,113.0
9951,2023-08-19,103.0
9951,2023-08-20,123.0
9951,2023-08-21,114.0
9951,2023-08-22,113.0
9951,2023-08-23,112.0
9951,2023-08-24,89.4
9951,2023-08-25,91.1
9951,2023-08-26,95.1
9951,2023-08-27,88.6
9951,2023-08-28,94.1
9951,2023-08-29,96.7
9951,2023-08-30,106.0
9951,2023-08-31,103.0
9951,2023-09-01,114.0
9951,2023-09-02,104.0
9951,2023-09-03,108.0
9951,2023-09-04,104.0
9951,2023-09-05,103.0
9951,2023-09-06,98.3
9951,2023-09-07,102.0
9951,2023-09-08,105.0
9951,2023-09-09,106.0
9951,2023-09-10,106.0
9951,2023-09-11,113.0
9951,2023-09-12,115.0
9951,2023-09-13,102.0
9951,2023-09-14,104.0
9951,2023-09-15,109.0
9951,2023-09-16,108.0
9951,2023-09-17,112.0
9951,2023-09-18,111.0
9951,2023-09-19,112.0
9951,2023-09-20,104.0
9951,2023-09-21,107.0
9951,2023-09-22,107.0
9951,2023-09-23,104.0
9951,2023-09-24,62.1
9951,2023-09-25,48.8
9951,2023-09-26,61.3
9951,2023-09-27,79.3
9951,2023-09-28,76.8
9951,2023-09-29,91.5
9951,2023-09-30,101.0
9951,2023-10-01,108.0
9951,2023-10-02,99.5
9951,2023-10-03,106.0
9951,2023-10-04,115.0
9951,2023-10-05,92.0
9951,2023-10-06,102.0
9951,2023-10-07,110.0
9951,2023-10-08,104.0
9951,2023-10-09,103.0
9951,2023-10-10,99.8
9951,2023-10-11,102.0
9951,2023-10-12,112.0
9951,2023-10-13,100.0
9951,2023-10-14,99.3
9951,2023-10-15,101.0
9951,2023-10-16,106.0
9951,2023-10-17,98.5
9951,2023-10-18,101.0
9951,2023-10-19,92.7
9951,2023-10-20,96.4
9951,2023-10-21,99.0
9951,2023-10-22,97.3
9951,2023-10-23,104.0
9951,2023-10-24,97.0
9951,2023-10-25,102.0
9951,2023-10-26,108.0
9951,2023-10-27,107.0
9951,2023-10-28,95.3
9951,2023-10-29,101.0
9951,2023-10-30,107.0
9951,2023-10-31,93.0
9951,2023-11-01,96.2
9951,2023-11-02,96.2
9951,2023-11-03,99.0
9951,2023-11-04,102.0
9951,2023-11-05,95.9
9951,2023-11-06,97.6
9951,2023-11-07,98.0
9951,2023-11-08,99.2
9951,2023-11-09,106.0
9951,2023-11-10,107.0
9951,2023-11-11,105.0
9951,2023-11-12,85.3
9951,2023-11-13,97.3
9951,2023-11-14,91.7
9951,2023-11-15,91.5
9951,2023-11-16,94.5
9951,2023-11-17,92.5
9951,2023-11-18,93.5
9951,2023-11-19,102.0
9951,2023-11-20,94.3
9951,2023-11-21,97.2
9951,2023-11-22,88.8
9951,2023-11-23,86.1
9951,2023-11-24,86.8
9951,2023-11-25,82.7
9951,2023-11-26,87.6
9951,2023-11-27,93.9
9951,2023-11-28,102.0
9951,2023-11-29,92.6
9951,2023-11-30,90.1
9951,2023-12-01,93.2
9951,2023-12-02,88.4
9951,2023-12-03,93.8
9951,2023-12-04,91.5
9951,2023-12-05,89.0
9951,2023-12-06,150.0
9951,2023-12-07,97.4
9951,2023-12-08,101.0
9951,2023-12-09,102.0
9951,2023-12-10,84.0
9951,2023-12-11,85.5
9951,2023-12-12,87.1
9951,2023-12-13,89.3
9951,2023-12-14,87.7
9951,2023-12-15,88.1
9951,2023-12-16,89.2
9951,2023-12-17,88.6
9951,2023-12-18,99.9
9951,2023-12-19,91.7
9951,2023-12-20,86.5
9951,2023-12-21,93.7
9951,2023-12-22,83.5
9951,2023-12-23,88.7
9951,2023-12-24,86.6
9951,2023-12-25,95.2
9951,2023-12-26,73.4
9951,2023-12-27,87.7
9951,2023-12-28,88.2
9951,2023-12-29,87.9
9951,2023-12-30,82.6
9951,2023-12-31,87.4
9951,2024-01-01,89.5
9951,2024-01-02,81.6
